City,District,Location,BHK,Bathrooms,Floors,Area_Anna,Road_Width_Ft,Price_NPR
Kathmandu,Kathmandu,Kapan,5.0,4.0,2.5,4.0,13.0,32000000.0
Kathmandu,Kathmandu,Khusibu Town Planning,4.0,3.0,2.5,4.0,26.0,39000000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,9.0,13.0,60000000.0
Kathmandu,Kathmandu,Kirtipur,2.0,1.0,3.0,1.2,20.0,6500000.0
Lalitpur,Lalitpur,Nakhipot,6.0,5.0,2.5,7.0,13.0,46000000.0
Kathmandu,Kathmandu,Sitapaila,8.0,7.0,3.5,8.2,12.0,49500000.0
Kathmandu,Kathmandu,Pasikot,8.0,4.0,3.5,5.0,13.0,28000000.0
Kathmandu,Kathmandu,Samakhusi,10.0,6.0,5.0,6.0,24.0,60000000.0
Lalitpur,Lalitpur,Imadol,3.0,3.0,3.0,2.3,13.0,21500000.0
Kathmandu,Kathmandu,Baluwakhani,4.0,3.0,3.0,3.0,12.0,21500000.0
Kathmandu,Kathmandu,Mahadevtar,5.0,4.0,3.5,10.2,13.0,60000000.0
Lalitpur,Lalitpur,Sampang Chowk,7.0,4.0,2.5,4.2,13.0,38000000.0
Kathmandu,Kathmandu,Balambu,5.0,4.0,2.5,4.0,13.0,27500000.0
Kathmandu,Kathmandu,Ganesh Chowk,8.0,3.0,3.5,6.0,20.0,58000000.0
Lalitpur,Lalitpur,Bhaisepati,7.0,3.0,3.0,5.0,20.0,42500000.0
Kathmandu,Kathmandu,Makalbari,8.0,3.0,3.0,3.3,12.0,27500000.0
Lalitpur,Lalitpur,Thaiba,3.0,3.0,2.5,6.0,20.0,50000000.0
Lalitpur,Lalitpur,Icimod,6.0,4.0,2.5,4.3,13.0,39000000.0
Lalitpur,Lalitpur,Imadol,3.0,3.0,2.5,4.0,14.0,42500000.0
Kathmandu,Kathmandu,Tahachal,4.0,5.0,2.5,4.1,20.0,56500000.0
Kathmandu,Kathmandu,Lasuntar,4.0,3.0,2.5,4.1,13.0,31000000.0
Lalitpur,Lalitpur,Imadol,6.0,3.0,1.0,3.0,16.0,22500000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,2.5,7.0,16.0,45000000.0
Lalitpur,Lalitpur,Imadol,3.0,3.0,2.5,4.0,14.0,42500000.0
Lalitpur,Lalitpur,Lubhu,5.0,4.0,2.5,3.0,13.0,22000000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,2.5,4.2,13.0,45000000.0
Lalitpur,Lalitpur,Thecho,6.0,5.0,2.5,9.3,12.0,85000000.0
Lalitpur,Lalitpur,Nakhipot,4.0,3.0,2.5,2.5,13.0,20000000.0
Kathmandu,Kathmandu,Naxal,3.0,3.0,2.5,4.0,13.0,55000000.0
Kathmandu,Kathmandu,Dhaksi,7.0,7.0,2.5,12.0,20.0,36000000.0
Kathmandu,Kathmandu,Bafal,4.0,3.0,2.5,3.2,14.0,37000000.0
Kathmandu,Kathmandu,Banasthali,6.0,4.0,3.0,4.0,13.0,34000000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,3.0,2.5,9.0,12.0,57500000.0
Kathmandu,Kathmandu,Chundevi,5.0,5.0,2.5,6.0,15.0,67500000.0
Kathmandu,Kathmandu,Chabahil,3.0,2.0,1.5,12.0,16.0,120000000.0
Kathmandu,Kathmandu,Thankot,6.0,3.0,2.5,5.0,10.0,22000000.0
Lalitpur,Lalitpur,Sampang Chowk,5.0,5.0,2.5,2.3,13.0,23000000.0
Kathmandu,Kathmandu,Danchhi,2.0,1.0,1.0,3.1,10.0,15000000.0
Kathmandu,Kathmandu,New Baneshwor,3.0,3.0,3.5,1.1,20.0,16800000.0
Kathmandu,Kathmandu,Kadaghari,1.0,1.0,2.5,3.0,15.0,17300000.0
Kathmandu,Kathmandu,Hattigaunda,4.0,5.0,2.5,6.2,30.0,77000000.0
Kathmandu,Kathmandu,Mahadevsthan,6.0,3.0,2.5,5.0,10.0,22000000.0
Kathmandu,Kathmandu,Pasikot,5.0,3.0,2.5,3.8,13.0,31000000.0
Kathmandu,Kathmandu,Pasikot,5.0,5.0,2.5,4.0,13.0,29900000.000000004
Lalitpur,Lalitpur,Bhaisepati,7.0,5.0,2.5,13.0,16.0,135000000.0
Kathmandu,Kathmandu,Gothatar,5.0,3.0,2.5,3.0,10.0,21000000.0
Kathmandu,Kathmandu,Dharmasthali,2.0,1.0,1.0,4.2,13.0,13000000.0
Kathmandu,Kathmandu,Dulal Gaun,2.0,1.0,1.0,5.2,16.0,18500000.0
Kathmandu,Kathmandu,Narayanthan,2.0,1.0,1.0,4.0,20.0,17000000.0
Kathmandu,Kathmandu,Kalanki,1.0,1.0,5.0,3.0,10.0,60000000.0
Kathmandu,Kathmandu,Dhalmal,6.0,4.0,2.5,3.2,13.0,26500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,4.0,13.0,19500000.0
Lalitpur,Lalitpur,Sainbu,5.0,4.0,2.5,7.3,17.0,85000000.0
Kathmandu,Kathmandu,Saraswotinagar,3.0,2.0,2.0,3.0,27.0,23000000.0
Kathmandu,Kathmandu,Mid Baneshwor,5.0,3.0,2.5,16.0,20.0,104000000.0
Lalitpur,Lalitpur,Thecho,5.0,5.0,2.5,4.0,13.0,32500000.0
Lalitpur,Lalitpur,Thecho,4.0,3.0,2.5,4.0,10.0,26000000.0
Lalitpur,Lalitpur,Imadol,8.0,3.0,2.5,3.2,13.0,29500000.0
Other,Other,Lalitpur,4.0,3.0,2.5,2.3,13.0,19000000.0
Chitwan,Chitwan,Tandi,4.5,3.5,2.0,1.9,45.0,25000000.0
Kathmandu,Kathmandu,Baluwatar,6.0,3.0,2.5,8.2,14.0,68000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,2.0,1.0,2.2,15.0,15500000.0
Lalitpur,Lalitpur,Tikathali,6.0,5.0,2.5,3.0,13.0,22000000.0
Bhaktapur,Bhaktapur,Gamcha,5.0,4.0,2.5,7.0,16.5,43000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,3.2,13.0,34500000.0
Kathmandu,Kathmandu,Hattidanda,6.0,3.0,2.5,3.2,13.0,25000000.0
Lalitpur,Lalitpur,Sainbu,5.0,3.0,2.5,5.1,14.0,36500000.0
Kathmandu,Kathmandu,Golfutar,5.0,5.0,2.0,7.0,13.0,54900000.0
Kathmandu,Kathmandu,Dhapasi,6.0,6.0,2.5,9.2,13.0,75000000.0
Kathmandu,Kathmandu,Chhauni,4.0,5.0,2.0,6.0,12.0,37000000.0
Lalitpur,Lalitpur,Dhapakhel,6.0,4.0,3.5,4.0,20.0,38000000.0
Kathmandu,Kathmandu,Mid Baneshwor,5.0,4.0,2.5,7.0,26.0,67500000.0
Lalitpur,Lalitpur,Lalitpur,7.0,3.0,3.5,3.2,13.0,31000000.0
Bhaktapur,Bhaktapur,Gatthaghar,5.0,4.0,2.5,5.2,13.0,40000000.0
Kathmandu,Kathmandu,Hepali Height,5.0,5.0,2.5,5.2,15.0,55000000.0
Kathmandu,Kathmandu,Kapan,6.0,6.0,2.0,4.3,13.0,31000000.0
Kathmandu,Kathmandu,Thulobharyang,4.0,3.0,2.5,3.3,13.0,22000000.0
Lalitpur,Lalitpur,Nakhipot,6.0,4.0,2.5,3.2,20.0,33000000.0
Lalitpur,Lalitpur,Nakhipot,6.0,4.0,2.5,3.0,20.0,29000000.0
Lalitpur,Lalitpur,Satdobato,8.0,6.0,4.0,7.2,18.0,52500000.0
Lalitpur,Lalitpur,Imadol,6.0,3.0,2.5,3.4,16.0,39900000.0
Lalitpur,Lalitpur,Hattiban,5.0,5.0,3.0,7.0,20.0,55000000.0
Lalitpur,Lalitpur,Imadol,7.0,5.0,2.5,3.1,20.0,27500000.0
Kathmandu,Kathmandu,Bhangal,5.0,6.0,2.5,3.1,13.0,32000000.0
Kathmandu,Kathmandu,Naya Basti,5.0,4.0,2.5,5.0,20.0,35000000.0
Kathmandu,Kathmandu,Basundhara,6.0,4.0,3.5,3.0,10.0,38000000.0
Chitwan,Chitwan,Bharatpur,6.0,2.0,2.5,2.8,15.0,20000000.0
Kathmandu,Kathmandu,Sukedhara,4.0,4.0,2.5,4.0,13.0,38500000.0
Kathmandu,Kathmandu,Kapan,6.0,4.0,2.5,3.0,13.0,25000000.0
Kathmandu,Kathmandu,Aakasedhara,7.0,4.0,3.5,4.2,11.0,28000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,4.0,13.0,34500000.0
Kathmandu,Kathmandu,Nagarjun,4.0,6.0,2.5,3.2,11.0,40000000.0
Kathmandu,Kathmandu,Mandikhatar,6.0,3.0,2.0,5.0,20.0,27500000.0
Kathmandu,Kathmandu,Grande Villa,3.0,3.0,2.0,4.0,14.0,32500000.0
Kathmandu,Kathmandu,Matatirtha,2.0,2.0,1.5,3.0,12.0,12000000.0
Kathmandu,Kathmandu,Grande Hospital,3.0,1.0,1.0,3.2,10.0,19000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,3.0,2.0,17.0,12.5,100000000.0
Kathmandu,Kathmandu,Budhanilkantha,3.0,3.0,2.5,9.0,11.0,55000000.0
Kathmandu,Kathmandu,Lambagar,4.0,2.0,2.5,2.5,8.0,16000000.0
Kathmandu,Kathmandu,Budhanilkantha,3.0,3.0,2.5,3.3,13.0,24500000.0
Kathmandu,Kathmandu,Satungal,7.0,3.0,3.0,3.0,13.0,21000000.0
Kathmandu,Kathmandu,Kapan,6.0,3.0,3.5,3.2,12.0,39000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,5.0,2.5,3.8,14.0,45000000.0
Lalitpur,Lalitpur,Kupandole,4.0,3.0,2.5,10.0,16.0,100000000.0
Kathmandu,Kathmandu,Ekatabasti,6.0,4.0,2.5,3.0,13.0,31000000.0
Kathmandu,Kathmandu,Handigaun,7.0,6.0,2.5,16.0,14.0,160000000.0
Kathmandu,Kathmandu,Sitapaila,3.0,3.0,2.5,2.2,13.0,23500000.0
Kaski,Kaski,Pokhara,3.0,2.0,2.0,2.3,13.0,20000000.0
Lalitpur,Lalitpur,Balkumari,5.0,4.0,3.0,4.3,13.0,47000000.0
Kathmandu,Kathmandu,Birendra Chowk,5.0,4.0,2.5,4.2,13.0,30500000.0
Kathmandu,Kathmandu,Dhaneshwor,7.0,3.0,2.5,3.2,12.0,20000000.0
Bhaktapur,Bhaktapur,Kaushaltar,4.0,4.0,2.5,3.0,12.0,30000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.2,15.0,28000000.0
Lalitpur,Lalitpur,Nakkhu,4.0,5.0,2.5,4.1,13.0,36000000.0
Dhanusa,Dhanusa,Janakpur,5.0,4.0,2.5,1.7,20.0,1500000.0
Kaski,Kaski,Lakeside,10.0,8.0,4.0,8.2,15.0,85000000.0
Kathmandu,Kathmandu,Pasikot,4.0,3.0,2.5,3.2,13.0,28500000.0
Lalitpur,Lalitpur,Imadol,2.0,3.0,2.5,3.1,14.0,25000000.0
Kathmandu,Kathmandu,Gongabu,8.0,6.0,6.0,4.0,20.0,55000000.0
Kathmandu,Kathmandu,Tundaldevi,4.0,4.0,2.5,9.0,20.0,75000000.0
Kaski,Kaski,Pokhara,7.0,5.0,2.5,5.0,15.0,37500000.0
Dhading,Dhading,Gajuri,5.0,2.0,2.0,3.0,32.0,17800000.0
Kathmandu,Kathmandu,Gairi Gaun,5.0,3.0,2.5,3.3,13.0,22000000.0
Kathmandu,Kathmandu,Shankhamul,7.0,5.5,4.5,4.2,16.0,45000000.0
Kathmandu,Kathmandu,Dhalmal,5.0,3.0,2.5,3.1,12.0,22000000.0
Lalitpur,Lalitpur,Sanagaun,6.0,4.0,2.5,4.0,16.0,19000000.0
Kathmandu,Kathmandu,Gurjudhara,8.0,6.0,2.5,4.0,26.0,30000000.0
Kathmandu,Kathmandu,Bansbari,3.0,1.0,1.0,5.0,13.0,10000000.0
Lalitpur,Lalitpur,Hattiban,4.0,2.0,2.0,3.0,14.0,20000000.0
Kathmandu,Kathmandu,Aarubari,5.0,3.0,2.5,4.0,12.0,35000000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,2.5,3.2,13.0,24000000.0
Kathmandu,Kathmandu,Tokha,6.0,3.0,2.5,3.0,13.0,26500000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.2,14.0,27000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,5.0,15.0,30000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.5,12.0,26000000.0
Kathmandu,Kathmandu,Ghattekulo,6.5,3.5,4.5,3.2,9.0,37500000.0
Kathmandu,Kathmandu,Bhangal,5.0,4.0,2.5,5.0,20.0,40000000.0
Kathmandu,Kathmandu,Lazimpat,5.0,4.0,2.5,4.1,12.0,40000000.0
Kathmandu,Kathmandu,Rudreshwor,5.0,5.0,2.5,6.0,10.0,35000000.0
Kathmandu,Kathmandu,Matatirtha,5.0,6.0,3.0,4.2,13.0,29000000.0
Kathmandu,Kathmandu,Dharmasthali,3.0,1.0,1.0,3.2,13.0,13000000.0
Kathmandu,Kathmandu,Gongabu,5.0,3.0,3.5,4.0,12.0,35000000.0
Kathmandu,Kathmandu,Kapan,5.0,1.0,2.5,4.1,13.0,35500000.0
Kathmandu,Kathmandu,Dhapasi,6.0,4.0,2.5,17.0,13.0,115000000.0
Lalitpur,Lalitpur,Hattiban,5.0,4.0,2.5,6.1,20.0,55000000.0
Kathmandu,Kathmandu,Naxal,5.0,5.0,2.0,12.0,13.0,140000000.0
Lalitpur,Lalitpur,Imadol,4.0,1.0,3.0,5.0,13.0,36000000.0
Kathmandu,Kathmandu,Dharmasthali,2.0,1.0,1.0,4.2,13.0,13000000.0
Kathmandu,Kathmandu,Goldhunga,2.0,1.0,1.0,3.0,10.0,12000000.0
Lalitpur,Lalitpur,Lubhu,6.0,2.0,2.5,2.2,13.0,17000000.0
Lalitpur,Lalitpur,Thaiba,4.0,3.5,3.0,4.0,13.0,28500000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.1,20.0,27500000.0
Lalitpur,Lalitpur,Hattiban,7.0,5.0,2.5,8.0,16.0,65000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,5.0,15.0,59000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,4.0,13.0,36500000.0
Kathmandu,Kathmandu,Nayabazar,8.0,3.0,3.0,3.0,15.0,27500000.0
Kathmandu,Kathmandu,Chardhara,6.0,3.0,2.5,3.3,15.0,16000000.0
Kathmandu,Kathmandu,Nagaun,7.0,4.0,3.5,4.0,15.0,25000000.0
Kathmandu,Kathmandu,Nagarjun,7.0,6.0,3.0,4.0,30.0,38700000.0
Kathmandu,Kathmandu,Tokha,5.0,3.0,2.5,5.2,12.0,45000000.0
Kathmandu,Kathmandu,Mulpani,5.0,3.0,2.5,3.0,15.0,24500000.0
Kathmandu,Kathmandu,Hattigaunda,4.0,3.0,3.0,4.0,13.0,30000000.0
Kathmandu,Kathmandu,Kalopool,2.0,2.0,1.0,3.8,15.0,22000000.0
Kathmandu,Kathmandu,Sitapaila,6.0,4.0,2.5,3.3,20.0,26500000.0
Kathmandu,Kathmandu,Kapan,2.0,1.0,1.0,3.0,12.0,16500000.0
Lalitpur,Lalitpur,Bhaisepati,7.0,7.0,2.5,5.0,20.0,36000000.0
Kathmandu,Kathmandu,Pasikot,5.0,3.0,2.5,3.0,18.0,23000000.0
Kathmandu,Kathmandu,Chunikhel,4.0,4.0,2.5,3.0,12.0,16000000.0
Kathmandu,Kathmandu,Naikap,7.0,6.0,3.0,8.2,13.0,47500000.0
Kathmandu,Kathmandu,Thulobharyang,5.0,4.0,2.5,4.0,12.0,29000000.0
Chitwan,Chitwan,Tandi,6.0,4.0,2.0,1.3,8.0,23500000.0
Kathmandu,Kathmandu,Khusibu,5.0,3.0,2.5,3.1,15.0,34000000.0
Kathmandu,Kathmandu,Narayantar,5.0,3.0,3.0,3.0,13.0,24500000.0
Kathmandu,Kathmandu,Thulobharyang,5.0,3.0,2.5,11.2,22.0,140000000.0
Kathmandu,Kathmandu,Italitar,6.0,5.0,2.0,15.0,14.0,100000000.0
Kathmandu,Kathmandu,Bafal,7.0,4.0,2.0,4.0,13.0,37500000.0
Lalitpur,Lalitpur,Khumaltar,6.0,4.0,2.5,4.2,20.0,42500000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,2.3,12.0,21500000.0
Lalitpur,Lalitpur,Imadol,5.0,5.0,2.5,4.0,13.0,37500000.0
Lalitpur,Lalitpur,Gwarko,7.0,5.0,3.5,4.0,13.0,47500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,2.3,13.0,23500000.0
Kathmandu,Kathmandu,Koteshwor,7.0,4.0,3.5,4.2,25.0,47000000.0
Kathmandu,Kathmandu,Bafal,6.0,4.0,3.0,8.0,20.0,90000000.0
Kathmandu,Kathmandu,Nepaltar,8.0,4.0,3.0,3.2,13.0,22400000.000000004
Kathmandu,Kathmandu,Kapan,7.0,5.0,2.5,3.3,13.0,26500000.0
Kathmandu,Kathmandu,Dhapasi,6.0,4.0,2.5,4.0,15.0,39900000.0
Kathmandu,Kathmandu,Kuleshwor,6.0,4.0,4.5,3.0,18.0,33500000.0
Bhaktapur,Bhaktapur,Sano Thimi,6.0,5.0,2.5,4.0,18.0,49000000.0
Kathmandu,Kathmandu,Makalbari,5.0,3.0,2.5,6.1,12.0,37000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.0,20.0,27500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,6.0,20.0,64000000.0
Kathmandu,Kathmandu,Durbar Marga,12.0,4.0,2.5,7.0,14.0,40000000.0
Kathmandu,Kathmandu,Taulung,2.0,2.0,1.5,5.0,14.0,40000000.0
Kathmandu,Kathmandu,Phutung,4.0,4.0,2.5,4.0,20.0,29900000.000000004
Kathmandu,Kathmandu,Bouddha,7.0,4.0,3.0,6.2,20.0,45000000.0
Kathmandu,Kathmandu,Budhanilkantha,7.0,5.0,2.5,4.0,13.0,38500000.0
Bhaktapur,Bhaktapur,Duwakot,5.0,4.0,3.0,5.0,16.5,32500000.0
Kathmandu,Kathmandu,Narayantar,7.0,4.0,2.5,3.2,16.0,37500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.0,20.0,25000000.0
Kathmandu,Kathmandu,Nepaltar,11.0,5.0,4.0,3.0,9.0,19600000.0
Kathmandu,Kathmandu,Jarankhu,5.0,5.0,3.0,5.0,22.0,28400000.0
Kathmandu,Kathmandu,Nepaltar,9.0,6.0,4.0,3.0,9.0,16200000.000000002
Kathmandu,Kathmandu,Maitrinagar,10.0,6.0,3.5,6.0,13.0,55000000.0
Bhaktapur,Bhaktapur,Thimi,8.0,6.0,4.5,5.0,20.0,50000000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,3.2,20.5,33000000.0
Kathmandu,Kathmandu,Bhangal,4.0,4.0,2.5,4.0,12.0,27500000.0
Kathmandu,Kathmandu,Kharibot,7.0,6.0,3.0,5.0,16.0,42500000.0
Kathmandu,Kathmandu,Dharmasthali,4.0,2.0,2.0,4.0,20.0,21000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,2.3,13.0,23000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.3,20.0,42500000.0
Lalitpur,Lalitpur,Setipakha,4.0,4.0,2.5,3.1,13.0,26500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,3.5,6.0,13.0,70000000.0
Other,Other,Nuwakot,4.0,4.0,2.5,3.0,20.0,20000000.0
Kathmandu,Kathmandu,Kapan,2.0,1.0,1.0,4.0,15.0,24000000.0
Lalitpur,Lalitpur,Ochu Height,8.0,6.0,3.5,5.0,13.0,41000000.0
Kathmandu,Kathmandu,Thapathali,6.0,3.0,3.0,6.2,12.0,44500000.0
Kathmandu,Kathmandu,Kharibot,6.0,3.0,2.5,10.3,13.0,45000000.0
Kathmandu,Kathmandu,Manamaiju,6.0,7.0,3.5,3.0,22.0,27500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.2,20.0,45000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,6.0,3.0,8.0,20.0,68000000.0
Kathmandu,Kathmandu,Jyotinagar,4.0,3.0,2.5,5.1,13.0,46500000.0
Kathmandu,Kathmandu,Hattigaunda,5.0,5.0,2.0,4.2,13.0,34500000.0
Kaski,Kaski,Hemja,6.0,3.0,2.5,7.0,13.0,21000000.0
Kathmandu,Kathmandu,Basundhara,6.0,5.0,2.5,4.2,16.0,42000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.2,14.0,43000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.0,13.0,25500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.0,13.0,27500000.0
Lalitpur,Lalitpur,Harisiddhi,4.0,4.0,2.5,3.0,20.0,27000000.0
Lalitpur,Lalitpur,Thaiba,4.0,3.0,2.5,3.2,13.0,24000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,3.0,2.5,3.2,14.0,29000000.0
Kathmandu,Kathmandu,Chandol,7.0,4.0,2.5,5.0,12.0,36000000.0
Kathmandu,Kathmandu,Tyanglafat,4.0,3.0,2.5,7.2,20.0,57000000.0
Kathmandu,Kathmandu,Ganesh Chowk,4.0,5.0,2.5,4.0,13.0,41700000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,2.5,3.1,13.0,29900000.000000004
Lalitpur,Lalitpur,Imadol,6.0,2.0,3.0,3.2,12.0,20000000.0
Kathmandu,Kathmandu,Grande Hospital,5.0,3.0,2.5,4.0,11.0,33000000.0
Lalitpur,Lalitpur,Nakhipot,6.0,5.0,2.5,4.0,12.5,39000000.0
Lalitpur,Lalitpur,Setipakha,8.0,8.0,3.0,4.0,13.0,26500000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,3.2,13.0,28000000.0
Kathmandu,Kathmandu,Budhanilkantha,9.0,4.0,3.0,8.0,13.0,55000000.0
Lalitpur,Lalitpur,Sanagaun,7.0,4.0,2.5,5.0,20.0,33500000.0
Lalitpur,Lalitpur,Imadol,1.0,1.0,1.0,2.5,10.0,14000000.0
Lalitpur,Lalitpur,Tikathali,5.0,3.0,2.5,3.0,13.0,25500000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,4.0,15.0,32500000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.5,3.1,18.0,22500000.0
Lalitpur,Lalitpur,Tikathali,7.0,3.0,2.5,3.0,13.0,23000000.0
Kathmandu,Kathmandu,Pasikot,5.0,4.0,2.5,4.0,13.0,35000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.1,20.0,26500000.0
Lalitpur,Lalitpur,Sanagaun,6.0,5.0,2.5,4.0,13.0,29500000.0
Lalitpur,Lalitpur,Tikathali,2.0,1.0,1.0,3.1,13.0,16000000.0
Kathmandu,Kathmandu,Chapali,6.0,4.0,3.5,2.3,13.0,27000000.0
Chitwan,Chitwan,Baseni,2.0,1.0,1.5,1.5,26.0,35000000.0
Lalitpur,Lalitpur,Tikathali,7.0,3.0,2.5,3.0,13.0,23000000.0
Lalitpur,Lalitpur,Tikathali,4.0,3.0,2.5,3.0,13.0,23000000.0
Kathmandu,Kathmandu,Sundarbasti,6.0,5.0,3.5,4.2,13.0,38800000.0
Kathmandu,Kathmandu,Mandikhatar,7.0,5.0,2.5,4.1,13.0,39800000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,5.0,13.0,43500000.0
Kathmandu,Kathmandu,Syuchatar,4.0,2.0,3.0,3.0,10.0,23000000.0
Kathmandu,Kathmandu,Kalanki,5.0,3.0,2.5,3.0,10.0,23000000.0
Kathmandu,Kathmandu,Pepsicola,4.0,4.0,2.5,3.1,20.0,34000000.0
Kathmandu,Kathmandu,Satungal,3.0,3.0,3.0,2.2,4.0,15000000.0
Kathmandu,Kathmandu,Baneshwor,6.0,4.0,3.5,3.0,20.0,38000000.0
Kathmandu,Kathmandu,Kapan,12.0,4.0,2.5,6.0,11.0,35000000.0
Kathmandu,Kathmandu,Mandikhatar,6.0,5.0,2.5,4.0,13.0,37500000.0
Lalitpur,Lalitpur,Tikathali,8.0,5.0,3.0,4.2,13.0,42500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,4.1,13.0,34500000.0
Lalitpur,Lalitpur,Imadol,5.0,5.0,3.5,3.0,13.0,26500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,3.0,3.1,13.0,31500000.0
Lalitpur,Lalitpur,Tikathali,5.0,4.0,2.5,3.3,13.0,37500000.0
Lalitpur,Lalitpur,Nakhipot,4.0,4.0,2.5,3.2,15.0,27000000.0
Kathmandu,Kathmandu,Buddha Chowk,5.0,4.0,2.5,5.2,13.0,39000000.0
Kathmandu,Kathmandu,New Buspark,6.0,4.0,2.5,6.0,4.0,40000000.0
Kathmandu,Kathmandu,Samakhushi Chowk,6.0,4.5,6.0,3.0,26.0,55000000.0
Kathmandu,Kathmandu,Chhauni,5.0,3.0,2.5,3.2,13.0,35000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,3.0,4.1,20.0,58600000.0
Bhaktapur,Bhaktapur,Balkot,5.0,2.0,2.5,9.0,26.0,45000000.0
Kathmandu,Kathmandu,Dhumbarahi,8.0,7.0,3.5,5.2,13.0,55000000.0
Kathmandu,Kathmandu,Bansbari,5.0,5.0,2.5,4.2,12.0,51000000.0
Kathmandu,Kathmandu,Naya Basti,5.0,2.0,2.5,3.2,10.0,26000000.0
Kathmandu,Kathmandu,Dhapasi,5.0,3.0,2.5,3.0,13.0,27000000.0
Kathmandu,Kathmandu,Megha City,3.0,2.0,1.5,3.2,13.0,12000000.0
Lalitpur,Lalitpur,Imadol,7.0,5.0,3.0,5.2,18.0,38500000.0
Kathmandu,Kathmandu,Bansbari,4.0,5.0,2.5,4.3,12.0,52000000.0
Lalitpur,Lalitpur,Thaiba,2.0,3.0,2.5,4.1,13.0,26000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,3.5,2.3,13.0,24000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,3.5,3.2,13.0,31000000.0
Lalitpur,Lalitpur,Imadol,6.0,3.0,2.5,3.0,13.0,25500000.0
Lalitpur,Lalitpur,Bojepokhari,4.0,3.0,2.5,3.2,12.0,28500000.0
Kathmandu,Kathmandu,Koteshwor,10.0,6.0,4.0,5.0,27.0,85000000.0
Lalitpur,Lalitpur,Sunakothi,4.0,4.0,2.5,7.0,20.0,51500000.0
Lalitpur,Lalitpur,Sampang Chowk,5.0,5.0,2.5,3.0,16.5,22000000.0
Kathmandu,Kathmandu,Baniyatar,7.0,3.0,2.5,3.3,13.0,27000000.0
Kathmandu,Kathmandu,Kapan,6.0,5.0,2.5,3.2,13.0,29500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,3.0,13.0,28000000.0
Kathmandu,Kathmandu,Boharatar,4.0,3.0,2.5,9.1,15.0,57500000.0
Kathmandu,Kathmandu,Banasthali,6.0,4.0,3.5,2.3,15.0,35000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.0,8.2,13.0,140000000.0
Lalitpur,Lalitpur,Godawari,6.0,3.0,2.0,3.1,11.0,17500000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,3.2,10.0,28800000.0
